Ejmejm
14
1456,2,822,0,-0.42529375787637924,46.61937422338485,29.551474632918065,0,12.422876195953982,49.57076710088664,True,
1456,2,822,0,-0.42529375787637924,46.61937422338485,29.551474632918065,0,12.422876195953982,49.57076710088664,True,
1456,2,822,0,0.4252937578763792,29.551474632918065,46.61937422338485,0,12.422876195953982,32.43497524940165,True,
1456,2,822,0,0.4252937578763792,29.551474632918065,46.61937422338485,0,12.422876195953982,32.43497524940165,True,
1267,2,715,0,-0.6334199479954707,67.22390365056168,29.739778446047648,0,36.506901019122395,69.98783557669768,True,
1267,2,715,0,-0.29236420861499973,70.0102455616319,40.5708871433692,0,43.643048514053184,72.56743804751775,True,
1267,2,715,0,0.009328031881728864,73.30033940235202,75.84260647221981,0,64.75739615287199,74.78679643028752,True,
1267,2,715,0,0.6334199479954713,29.73977844604764,67.22390365056168,0,36.506901019122395,31.18710689447101,True,
1267,2,715,0,0.2923642086149999,40.57088714336919,70.0102455616319,0,43.64304851405318,41.83190339259243,True,
1267,2,715,0,-0.009328031881728843,75.84260647221983,73.30033940235204,0,64.757396152872,77.47684757843372,True,
2108,3,1190,0,-0.2849234704130913,101.6345060783,45.507854550396026,0,70.13534505354629,104.35199178143331,True,
2108,3,1190,0,0.15817848955582942,56.997087381725045,97.5468501285408,0,70.89449886979948,57.08467354776332,True,
2108,3,1190,0,0.28492347041309135,45.50785455039602,101.6345060783,0,70.13534505354629,46.42269792667397,True,
2108,3,1190,0,-0.1581784895558293,97.54685012854081,56.99708738172506,0,70.89449886979949,100.00669982821685,True,
-
1456,2,822,0,-0.47785703079389386,45.419574945721365,25.37499443881713,0,12.422876195953982,48.27911381292259,True,
1456,2,822,0,-0.47887069442184693,42.895458547613174,28.257260866899323,0,12.422876195953982,48.945963575443336,True,
1456,2,822,0,0.4778570307938942,25.374994438817122,45.41957494572137,0,12.422876195953982,32.18119275790459,True,
1456,2,822,0,0.47887069442184715,28.257260866899323,42.89545854761318,0,12.422876195953982,31.26100055540277,True,
1267,2,715,0,-0.6940997258442756,64.8868070604495,22.73984958987197,0,36.506901019122395,68.19343742434992,True,
1267,2,715,0,-0.35720854429834337,64.21132156068741,34.77367694161777,0,43.643048514053184,72.66422739041772,True,
1267,2,715,0,-0.0007543918106895781,66.31107912174254,70.51272688600262,0,64.75739615287199,76.07115026313693,True,
1267,2,715,0,0.6940997258442765,22.739849589871955,64.8868070604495,0,36.506901019122395,32.54960383207272,True,
1267,2,715,0,0.35720854429834353,34.773676941617765,64.21132156068742,0,43.64304851405318,39.622373589178025,True,
1267,2,715,0,0.0007543918106895364,70.51272688600264,66.31107912174255,0,64.757396152872,75.09463284264002,True,
2108,3,1190,0,-0.33385752538123675,96.32353207399528,38.507900573778365,0,70.13534505354629,104.13737114105871,True,
2108,3,1190,0,0.14265657814294747,51.29443293701569,93.95204118548995,0,70.89449886979948,59.533525440198964,True,
